2020-02-25 21:46:43,735 [myid:] - WARN  [NIOWorkerThread-8:NIOServerCnxn@370] - Exception causing close of session 0x10022e3bc6a0015: An existing connection was forcibly closed by the remote host
2020-02-25 21:46:52,641 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0015, timeout of 10000ms exceeded
2020-02-26 00:29:30,512 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0017, timeout of 10000ms exceeded
2020-02-26 00:29:30,513 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0018, timeout of 10000ms exceeded
2020-02-26 00:29:30,519 [myid:] - INFO  [NIOWorkerThread-13:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a0017 for client /127.0.0.1:60321, probably expired
2020-02-26 00:29:31,530 [myid:] - INFO  [NIOWorkerThread-6:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a0018 for client /127.0.0.1:60331, probably expired
2020-02-26 03:29:39,193 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a0019, timeout of 10000ms exceeded
2020-02-26 03:29:40,217 [myid:] - INFO  [NIOWorkerThread-4:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a0019 for client /127.0.0.1:60436, probably expired
2020-02-26 13:25:54,340 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a000d, timeout of 10000ms exceeded
2020-02-26 13:25:54,341 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a001a, timeout of 10000ms exceeded
2020-02-26 13:25:54,598 [myid:] - INFO  [NIOWorkerThread-12:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a001a for client /127.0.0.1:60536, probably expired
2020-02-26 13:25:55,663 [myid:] - INFO  [NIOWorkerThread-4:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a000d for client /127.0.0.1:60592, probably expired
2020-02-26 18:00:31,100 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a001d, timeout of 10000ms exceeded
2020-02-26 18:00:31,258 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a001c, timeout of 10000ms exceeded
2020-02-26 18:00:31,258 [myid:] - INFO  [SessionTracker:ZooKeeperServer@398] - Expiring session 0x10022e3bc6a001b, timeout of 10000ms exceeded
2020-02-26 18:00:31,301 [myid:] - INFO  [NIOWorkerThread-7:ZooKeeperServer@762] - Invalid session 0x10022e3bc6a001c for client /127.0.0.1:50990, probably expired
